"keep","Species","ID","site","acc","Species.no.ssp","code","new.code","family","group","nat.inv","appendage type","appendage","disp.cat.all","disp.cat.nat","morph.mass.mg","chem.mass.mg","set.time.mpsec","prop.C","prop.N","height.cm","shape","size.mm","width","coat.perm.perc","E.S","coat.thick","fruit.thick","both.thick","coat.thick.per.width","wing.loading","ldd.all","ldd.natural","mucilage","fleshy.end","starchy.end","smooth.coarse","AI","oil.prop.kew","prot.prop.kew","carb.prop.kew"
"combine","Minuartia douglasii","MCL-ML-11","MCL/CBG","MCL-ML","Minuartia douglasii","MINDOU","MINDOU","Caryophyllaceae","forb","native","no appendage","none","unassisted","unassisted",2.5506,2.5506,122.8000637,NA,NA,8.85,0.05803167,1.49118525,0.68244438,62.3327072388421,1.89856883833403,0.0098,0,0.0098,0.01436014463186,0.565491525495578,1,1,0,1,1,0,0.5647,NA,NA,NA
"keep","Mohavea confertiflora","CBG-23445","CBG","CBG","Mohavea confertiflora","MOHCON","MOHCON","Plantaginaceae","forb","native","flat appendage","","wind","wind",1.7053,1.7053,116.1965825,0.558076196473552,0.0230793450881612,22.5,0.044969176,1.672875,0.82868247,128.999785304777,0.873656746712346,0.03,0,0.03,0.0362020449159495,0.369427286970025,5,5,0,1,0,0,0.0355,NA,NA,NA
"keep","Monarda citriodora var. austromontana","GRIN-W6-48400","GRIN","GRIN","Monarda citriodora var. austromontana","MONCITA","MONCIT","Lamiaceae","forb","native","no appendage","none","ant","ant",4.1776,4.1776,163.90651624,0.536721453287197,0.0337370242214533,65.48,0.024195067,1.3161428,0.88185995,12.6972862951529,0.846851811955112,0.0156,0,0.0156,0.0176898837508155,1.1999799988014,3,3,0,1,0,1,0.2192,NA,NA,NA
"keep","Monardella breweri ssp. lanceolata","CBG-21261","CBG","CBG","Monardella breweri ssp. lanceolata","MONBREL","MONBRE","Lamiaceae","forb","native","no appendage","none","unassisted","unassisted",4.402,4.402,166.54839516,0.593591848112243,0.0375785920029733,37,0.040552569,1.3693202,0.78436789,146.156952326655,0.945502579009426,0.0256,0.0314,0.057,0.07266998142925,1.33237873431527,2,2,1,1,0,0,0.399,NA,NA,NA
"combine","Monolopia lanceolata","CP-8a","CP","CP","Monolopia lanceolata","MONLAN","MONLAN","Asteraceae","forb","native","elongated appendage","hairs","unassisted","unassisted",12.27,12.27,170.91570364,0.528291975507573,0.0295617144698679,36,0.086896249,2.9579973,1.01480357,74.0405217145823,1,0,0.0662,0.0662,0.0652342994812287,1.2828296977396,2,2,0,NA,NA,1,0.1917,NA,NA,NA
"combine","Monolopia lanceolata","CP-8b","CP","CP","Monolopia lanceolata","MONLAN","MONLAN","Asteraceae","forb","native","elongated appendage","hairs","unassisted","unassisted",8.5652,8.5652,146.40138432,0.527639915522703,0.0347016895459345,36,0.094164763,3.02890095,0.90401735,77.6575526098596,1,0,0.0722,0.0722,0.0798657238160307,0.909800926396838,2,2,0,NA,NA,1,0.1917,NA,NA,NA
"keep","Monoptilon bellioides","SD-15","SD","SD","Monoptilon bellioides","MONBEL","MONBEL","Asteraceae","forb","native","elongated appendage","pappus","wind","wind",1.6732,1.6732,114.43122292,0.507213432353891,0.0320083952211818,25,0.097513961,1.7570728,0.50961758,59.8785938930829,1,0,0.0102,0.0102,0.0200150081164782,0.248985911424164,5,5,0,NA,NA,1,0.1157,NA,NA,NA
"keep","Muhlenbergia microsperma","CBG-20891","CBG","CBG","Muhlenbergia microsperma","MUHMIC","MUHMIC","Poaceae","grass","native","elongated appendage","awn","adhesive","adhesive",1.7813,1.7813,179.95187774,0.408617021276596,0.0221780515117581,35,0.178878154,7.8879935,0.81095672,33.0902357579332,0.415835292906165,0,0,0.0064,0.00789191314673365,0.252302120521917,6,6,0,1,1,0,0.2049,NA,NA,NA
"keep","Navarretia atractyloides","CBG-21722","CBG","CBG","Navarretia atractyloides","NAVATR","NAVATR","Polemoniaceae","forb","native","no appendage","none","ballistic","ballistic",1.853,1.853,166.31117078,0.486407953816549,0.0329923027581783,17,0.022307177,0.89515432,0.6115411,698.820766909493,1,0.029,0,0.029,0.0474211790507621,1.26215599948451,1,1,1,1,0,1,0.2034,NA,NA,NA
"keep","Navarretia hamata","CBG-21176","CBG","CBG","Navarretia hamata","NAVHAM","NAVHAM","Polemoniaceae","forb","native","no appendage","none","ballistic","ballistic",1.3592,1.3592,161.82431672,0.453612363168062,0.0365936896329684,19,0.025605771,0.96605764,0.63812985,488.14792118592,0.850730838984579,0.0058,0,0.0058,0.0090890592251718,0.79886214571034,1,1,1,1,0,1,0.2041,NA,NA,NA
"keep","Navarretia pubescens","MCL-ML-12","MCL","MCL-ML","Navarretia pubescens","NAVPUB","NAVPUB","Polemoniaceae","forb","native","no appendage","none","ballistic","ballistic",7.1503,7.1503,186.52692222,0.523120923231309,0.0449222277972905,11.3,0.070278317,2.0251759,0.8862914,66.4087186223657,0.902392572761871,0.0228,0,0.0228,0.0257251734587518,1.37565652617551,1,1,0,1,0,1,0.5647,NA,NA,NA
"keep","Nemacladus longiflorus var. breviflorus","CBG-19943","CBG","CBG","Nemacladus longiflorus var. breviflorus","NEMLONB","NEMLON","Campanulaceae","forb","native","no appendage","none","unassisted","unassisted",0.2963,0.2963,92.602398556,0.507249760153502,0.021487048289095,7.875,0.006687027,0.43428278,0.35894802,194.530326366445,0.847630862055125,0.0058,0,0.0058,0.0161583284398671,0.661764839231167,1,1,0,1,1,0,0.0869,NA,NA,NA
"combine","Nemophila menziesii","CBG-20049","CBG/SS","CBG","Nemophila menziesii","NEMMEN","NEMMEN","Boraginaceae","forb","native","no appendage","none","ant","ant",11.9712,11.9712,184.0069293,NA,NA,13.55,0.016463784,1.4978325,1.09013848,90.8878208016398,0.761999136667014,0.0228,0,0.0228,0.020914774056962,2.38946201264382,3,3,0,0,0,1,0.1192,0.04,0.12,0.84
"combine","Nemophila menziesii","SS-36","CBG/SS","SS","Nemophila menziesii","NEMMEN","NEMMEN","Boraginaceae","forb","native","no appendage","none","ant","ant",NA,NA,NA,0.421207667731629,0.0201533546325879,13.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,1,0.2358,0.04,0.12,0.84
"keep","Osmadenia tenella","CBG-19718","CBG","CBG","Osmadenia tenella","OSMTEN","OSMTEN","Asteraceae","forb","native","elongated appendage","pappus","wind","wind",4.1726,4.1726,190.89974618,0.506934561626429,0.0265120711562897,22.5,0.083962249,1.811358,0.6979545,75.2563733740898,1,0,0.009,0.009,0.0128948233731568,0.392605046925364,5,5,0,NA,NA,1,0.1576,NA,NA,NA
"keep","Oxytheca perfoliata","CBG-21161","CBG","CBG","Oxytheca perfoliata","OXYPER","OXYPER","Polygonaceae","forb","native","elongated appendage","hairs","unknown","unknown",4.7226,4.7226,184.83733738,0.428174556213018,0.0310976331360947,13,0.048529075,1.8301918,0.97492056,85.7943134685064,1.85279555557768,0.0132,0.0112,0.0244,0.0250276802040158,1.12145612526721,2,2,0,1,1,1,0.0937,NA,NA,NA
"keep","Palafoxia arida","DW-16","DW","DW","Palafoxia arida","PALARI","PALARI","Asteraceae","forb","native","elongated appendage","pappus","wind","wind",34.6860714285714,34.6860714285714,156.61863282,0.486570697376839,0.0234708893154191,201.17,0.176707446,10.3961996,1.12559004,123.290081354598,1,0,0.0506,0.0506,0.0449542001988575,0.54094386460523,5,5,0,NA,NA,1,0.0578,NA,NA,NA
"discard","Palafoxia arida var. arida","CBG-23620","CBG","CBG","Palafoxia arida","PALARIA","PALARI","Asteraceae","forb","native","elongated appendage","pappus","wind","wind",27.28,27.28,208.4097236,0.506704012506514,0.0359301719645649,40,0.175400979,10.6842442,1.19206192,92.1837641055032,1,0,0.064,0.064,0.0536884862491036,0.967352450525028,5,5,0,NA,NA,1,0.0342,NA,NA,NA
"keep","Panicum hirticaule var. hirticaule","GRIN-PI-662287","GRIN","GRIN","Panicum hirticaule var. hirticaule","PANHIRH","PANHIR","Poaceae","grass","native","no appendage","none","animal","animal",8.9228,8.9228,208.65699892,0.436682679476915,0.0256605284227382,45,0.070712018,2.25118035,0.88185992,14.3854728550056,0.612959180453056,0,0,0.0644,0.0730274713017913,1.42865153055191,6,6,0,1,1,0,0.1409,NA,NA,NA
"keep","Pectis papposa var. papposa","CBG-23524","CBG","CBG","Pectis papposa var. papposa","PECPAPP","PECPAP","Asteraceae","forb","native","elongated appendage","pappus","wind","wind",1.6051,1.6051,116.10562794,0.461628664495114,0.0232543677820551,10.5,0.159901771,3.7091297,0.56279505,117.421699438887,1,0,0.013,0.013,0.02309899491831,0.390032363914061,5,5,0,NA,NA,1,0.041,NA,NA,NA
"combine","Pectocarya heterocarpa","SD-16a","SD","SD","Pectocarya heterocarpa","PECHET","PECHET","Boraginaceae","forb","native","elongated appendage","hairs","adhesive","adhesive",3.7801,3.7801,143.74451454,0.441189534529967,0.0355765135381807,13.5,0.027838914,1.9121739,1.17876764,73.8522958738793,1,0.0096,0,0.0096,0.00814409869616034,0.67144867578548,6,6,0,NA,NA,1,0.1157,NA,NA,NA
"combine","Pectocarya heterocarpa","SD-16b","SD","SD","Pectocarya heterocarpa","PECHET","PECHET","Boraginaceae","forb","native","elongated appendage","hairs","adhesive","adhesive",5.6073,5.6073,168.98112186,0.455397489539749,0.0355230125523013,13.5,0.048050549,2.073922,1.0413924,26.9436747267183,1,0.0402,0,0.0402,0.0386021637953186,1.01110441232925,6,6,0,NA,NA,1,0.1157,NA,NA,NA
"discard","Pectocarya penicillata","CBG-21040","CBG","CBG","Pectocarya penicillata","PECPEN","PECPEN","Boraginaceae","forb","native","flat appendage","wing","adhesive","adhesive",4.6087,4.6087,153.44714108,NA,NA,5.97037037,0.0678656,2.6101282,1.09456983,95.7994054660793,NA,NA,NA,NA,NA,0.564662458609961,6,6,NA,NA,NA,1,0.1911,NA,NA,NA
"keep","Pectocarya penicillata","CP-19","CP","CP","Pectocarya penicillata","PECPEN","PECPEN","Boraginaceae","forb","native","flat appendage","wing","adhesive","adhesive",3.5,3.5,145.73495326,0.418228658536585,0.0239756097560976,5.97037037,0.066106964,2.2578274,0.94390035,97.2809986404141,1,0.0088,0,0.0088,0.00932301804952186,0.52826959257585,6,6,0,NA,NA,1,0.2142,NA,NA,NA
"keep","Pectocarya recurvata","SD-18","SD","SD","Pectocarya recurvata","PECREC","PECREC","Boraginaceae","forb","native","elongated appendage","prickles","adhesive","adhesive",5.414,5.414,151.66064222,0.420731981981982,0.0282826576576577,12.25,0.073494908,2.481616,0.99264631,67.6756811807669,1,0.013,0,0.013,0.0130963061757616,0.680520902424515,6,6,0,NA,NA,1,0.1157,NA,NA,NA
"keep","Perityle emoryi","CBG-19963","CBG","CBG","Perityle emoryi","PEREMO","PEREMO","Asteraceae","forb","native","no appendage","none","unassisted","unassisted",2.2337,2.2337,101.172765472,0.505772569444444,0.0275896990740741,31,0.140789892,3.49641955,0.48746028,54.4903947009369,1,0,0.0128,0.0128,0.0262585497222461,0.335056138185701,2,2,0,NA,NA,0,0.0325,NA,NA,NA
"keep","Phacelia brachyloba","CBG-24805","CBG","CBG","Phacelia brachyloba","PHABRA","PHABRA","Boraginaceae","forb","native","no appendage","none","unassisted","unassisted",1.22,1.22,141.75459764,0.520168810289389,0.022398177920686,33.5,0.020294112,0.80652519,0.56279506,32.0180881210293,0.752449344983269,0.024,0,0.024,0.0426442975530027,0.922832029290991,2,2,0,1,0,1,0.1638,NA,NA,NA
"keep","Phacelia calthifolia","CBG-24506","CBG","CBG","Phacelia calthifolia","PHACAL","PHACAL","Boraginaceae","forb","native","no appendage","none","unassisted","unassisted",1.5322,1.5322,167.41732648,0.465264175257732,0.0244458762886598,20,0.040816328,1.1167272,0.63812982,67.5316522034021,0.756239877850948,0.02,0,0.02,0.0313415850085175,0.754282208076737,1,1,0,1,0,1,0.035,NA,NA,NA
"combine","Phacelia cicutaria","CBG-22586","CBG/SS","CBG","Phacelia cicutaria","PHACIC","PHACIC","Boraginaceae","forb","native","no appendage","none","unassisted","unassisted",8.1423,8.1423,235.59529754,NA,NA,39,0.027692141,1.5886775,0.94390039,54.2470948872562,0.827114675816431,0.0426,0,0.0426,0.0451318809180702,1.60061604187356,2,2,0,1,0,1,0.2016,NA,NA,NA
"combine","Phacelia cicutaria","SS-37","CBG/SS","SS","Phacelia cicutaria","PHACIC","PHACIC","Boraginaceae","forb","native","no appendage","none","unassisted","unassisted",NA,NA,NA,0.479759141033082,0.0237434706906558,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,1,0.2358,NA,NA,NA
"combine","Phacelia cicutaria var. hispida","CBG-22385","CBG/SS","CBG","Phacelia cicutaria","PHACICH","PHACIC","Boraginaceae","forb","native","no appendage","none","unassisted","unassisted",4.3942,4.3942,235.1556692,0.476957779063042,0.0184731058415269,39.65,0.032226926,1.4845381,1.0635497,63.9175103660757,0.773582377228902,0.0374,0,0.0374,0.0351652583795567,1.05717750629596,2,2,0,1,0,1,0.2002,NA,NA,NA
"keep","Phacelia crenulata","CBG-24796","CBG","CBG","Phacelia crenulata","PHACRE","PHACRE","Boraginaceae","forb","native","no appendage","none","ant","ant",12.0078,12.0078,209.02560542,0.468470522803115,0.0230895439377086,43.5,0.064322391,3.4033591,1.3427315,135.01283197555,0.853791855531524,0.0176,0,0.0176,0.0131076093768561,0.757305024890826,3,3,0,1,0,1,0.0585,NA,NA,NA
"keep","Phacelia davidsonii","CBG-21673","CBG","CBG","Phacelia davidsonii","PHADAV","PHADAV","Boraginaceae","forb","native","no appendage","none","unassisted","unassisted",2.2373,2.2373,189.92227438,0.47353855918756,0.0174357346874008,17.5,0.030399695,0.97048909,0.6115411,83.131631163507,0.848846327642941,0.0454,0,0.0454,0.0742386734105034,1.26925327242461,1,1,0,1,0,1,0.3429,NA,NA,NA
"keep","Phacelia distans","DW-17","DW","DW","Phacelia distans","PHADIS","PHADIS","Boraginaceae","forb","native","no appendage","none","unassisted","unassisted",7.70883333333333,7.70883333333333,254.2546633,0.454594333547972,0.027269800386349,42.5,0.065248853,2.18470845,0.86413413,81.051049841463,0.831133784822913,0.0416,0,0.0416,0.0481406746427201,1.22046547563738,2,2,0,1,0,1,0.0652,NA,NA,NA
"keep","Phacelia fremontii","CBG-20047","CBG","CBG","Phacelia fremontii","PHAFRE","PHAFRE","Boraginaceae","forb","native","no appendage","none","unassisted","unassisted",2.7902,2.7902,183.13516766,0.455918638659931,0.0166232385003988,17.5,0.037838055,1.1920619,0.70017023,72.0113926313058,0.77618212935803,0.035,0,0.035,0.0499878436705314,1.24025000012002,1,1,0,1,0,1,0.1597,NA,NA,NA
"keep","Phacelia grandiflora","CBG-22587","CBG","CBG","Phacelia grandiflora","PHAGRA","PHAGRA","Boraginaceae","forb","native","no appendage","none","unassisted","unassisted",1.2555,1.2555,154.44362882,0.522109650529016,0.021724911830715,115,0.027527226,0.79323081,0.51404904,137.938157181376,0.805677441527843,0.0086,0,0.0086,0.0167299213320192,1.04602064254045,2,2,0,1,0,1,0.2016,NA,NA,NA
"keep","Phacelia parryi","CBG-22489","CBG","CBG","Phacelia parryi","PHAPAR","PHAPAR","Boraginaceae","forb","native","no appendage","none","unassisted","unassisted",1.9577,1.9577,163.51262548,0.468916839301569,0.0202042024267535,55,0.017850728,0.82868246,0.59381526,86.0919310184796,0.802833305008749,0.0266,0,0.0266,0.0447950765024126,1.34426012120685,2,2,0,1,0,1,0.1956,NA,NA,NA
"keep","Phacelia viscida","CBG-22335","CBG","CBG","Phacelia viscida","PHAVIS","PHAVIS","Boraginaceae","forb","native","no appendage","none","unassisted","unassisted",1.6793,1.6793,165.63174766,0.473654761904762,0.0195029761904762,70.1,0.014449998,0.8862914,0.66028711,92.6112715187968,0.775942988709324,0.0068,0,0.0068,0.0102985502776209,0.991117303717106,2,2,0,1,0,1,0.2185,NA,NA,NA
"combine","Phaseolus acutifolius var. tenuifolius","GRIN-PI-640993","GRIN","GRIN","Phaseolus acutifolius","PHAACUT","PHAACU","Fabaceae","forb","native","no appendage","none","ballistic","ballistic",220.28,220.28,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.73855932403483,2,2,NA,NA,NA,0,NA,NA,NA,NA
"combine","Phaseolus acutifolius var. tenuifolius","GRIN-PI-653249","GRIN","GRIN","Phaseolus acutifolius","PHAACUT","PHAACU","Fabaceae","forb","native","no appendage","none","ballistic","ballistic",207.82,207.82,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.73855932403483,2,2,NA,NA,NA,0,NA,NA,NA,NA
"combine","Phaseolus acutifolius var. tenuifolius","GRIN-W6-24877","GRIN","GRIN","Phaseolus acutifolius","PHAACUT","PHAACU","Fabaceae","forb","native","no appendage","none","ballistic","ballistic",NA,NA,252.10750716,0.40773199023199,0.0352167277167277,120,0.042760621,4.06586185,2.0074503,0.618014122185836,0.428104598577148,0.0764,0,0.0764,0.0380582273942224,6.73855932403483,2,2,0,0,1,0,0.247,NA,NA,NA
"keep","Pholistoma auritum","CBG-22411","CBG","CBG","Pholistoma auritum","PHOAUR","PHOAUR","Boraginaceae","forb","native","no appendage","none","unknown","unknown",77.99,77.99,257.02434002,0.405053702656868,0.0144007914075749,70,0.001243924,2.4284385,2.2467488,60.945895462037,0.6215525427352,0.05,0,0.05,0.0222543793057773,4.64732715941373,2,2,0,0,1,1,0.224,NA,NA,NA
"keep","Physalis crassifolia","CBG-19929","CBG","CBG","Physalis crassifolia","PHYCRA","PHYCRA","Solanaceae","forb","native","no appendage","none","animal","animal",13.6056,13.6056,167.80122758,0.531247896803141,0.02035333707235,25,0.060222926,2.04733325,0.90401726,38.5098619671637,2.52614252471502,0.0146,0,0.0146,0.0161501341246516,1.64410698902249,6,6,0,1,0,0,0.0782,NA,NA,NA
"keep","Plagiobothrys arizonicus","GRIN-W6-35312","GRIN","GRIN","Plagiobothrys arizonicus","PLAARI","PLAARI","Boraginaceae","forb","native","no appendage","none","unassisted","unassisted",14.28,14.28,177.73684264,0.422787493375729,0.0295521992580816,25,0.004580168,1.7903087,1.533284,42.6747958497171,1,0.0194,0.056,0.0754,0.0491754952115851,1.95370378731225,1,1,0,NA,NA,1,0.1915,NA,NA,NA
"keep","Plagiobothrys nothofulvus","SFREC-11","SFREC","SFREC","Plagiobothrys nothofulvus","PLANOT","PLANOT","Boraginaceae","forb","native","no appendage","none","unassisted","unassisted",38.49,38.49,288.2228627,0.407961765532752,0.0328535282541468,18.0333333333333,0.039249021,3.0311166,1.5643043,34.425797081141,1,0.0348,0.081,0.1158,0.0740265177305976,2.52909015479017,1,1,0,NA,NA,1,0.4725,NA,NA,NA
"combine","Plantago erecta","MCL-EE-70","MCL","MCL-EE","Plantago erecta","PLAERE","PLAERE","Plantaginaceae","forb","native","no appendage","none","ant","ant",NA,NA,NA,0.444843962008141,0.0272998643147897,6.42666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,0,NA,NA,NA,NA
"combine","Plantago erecta","MCL-ML-40","MCL","MCL-ML","Plantago erecta","PLAERE","PLAERE","Plantaginaceae","forb","native","no appendage","none","ant","ant",19.65,19.65,228.57020986,NA,NA,6.42666666666667,0.06830008,2.46167445,0.92617453,1440.39128046059,0.934209607457921,0.0142,0,0.0142,0.015331883505801,2.31389474126971,3,3,1,0,0,0,0.5647,NA,NA,NA
"keep","Plantago ovata","DW-18","DW","DW","Plantago ovata","PLAOVA","PLAOVA","Plantaginaceae","forb","native","no appendage","none","unassisted","unassisted",10.3183,10.3183,226.78534466,0.44093624497992,0.0289859437751004,15,0.076275325,2.54365635,0.89072285,1166.72509163871,0.894781996115727,0.0104,0,0.0104,0.0116759101891234,1.22210129743162,1,1,1,1,0,0,0.0583,0.05,0.15,0.79
"keep","Plantago ovata var. insularis","SD-19","SD","SD","Plantago insularis","PLAOVAI","PLAINS","Plantaginaceae","forb","native","no appendage","none","animal","animal",11.3986,11.3986,181.4751735,0.43899173553719,0.0276264462809917,18.5,0.074487095,2.4705374,0.88185998,892.823662739604,0.936243137897552,0.0122,0,0.0122,0.013834395796031,1.40257452270741,6,6,1,1,0,0,0.1157,NA,NA,NA
"keep","Plantago patagonica","SD-20","SD","SD","Plantago patagonica","PLAPAT","PLAPAT","Plantaginaceae","forb","native","no appendage","none","animal","animal",9.7465,9.7465,201.33463794,0.464867028143558,0.0277356054737929,15.24,0.086623154,2.36861385,0.75334769,873.785377788258,0.876066659142405,0.0082,0,0.0082,0.0108847483158805,1.52580223711898,6,6,1,1,0,0,0.1157,NA,NA,NA
"keep","Platystemon californicus","CBG-21074","CBG","CBG","Platystemon californicus","PLACAL","PLACAL","Papaveraceae","forb","native","no appendage","none","unknown","unknown",4.2968,4.2968,209.29963566,0.484509061401136,0.0187773870705978,7.58,0.009866786,1.240808,0.97935195,68.4356502308698,0.661650812487973,0.0112,0.2274,0.2386,0.243630494634743,1.22647080217961,2,2,0,1,0,1,0.1606,NA,NA,NA
"keep","Polypogon monspeliensis","MD-1","MD","MD","Polypogon monspeliensis","POLMON","POLMON","Poaceae","grass","invasive","elongated appendage","awn","human","animal",0.9121,0.9121,156.24091138,0.428350364963504,0.0330656934306569,31.3008889,0.130049818,6.53861485,1.20092487,43.7402601983966,0.441137828804166,0,0,0.006,0.00499614934279777,0.113250055327513,7,6,0,1,1,1,0.075,0.06,0.29,0.65
"keep","Pterostegia drymarioides","CBG-21067","CBG","CBG","Pterostegia drymarioides","PTEDRY","PTEDRY","Polygonaceae","forb","native","no appendage","none","unassisted","unassisted",2.7861,2.7861,181.56365318,0.417788003808315,0.0173183116470962,50,0.031325246,1.2275135,0.76664208,22.9855623529715,0.79453313424344,0.01832,0.0272,0.04552,0.0593758172001203,1.1328190373124,2,2,0,0,1,0,0.1362,NA,NA,NA
"keep","Rafinesquia californica","CBG-24959","CBG","CBG","Rafinesquia californica","RAFCAL","RAFCAL","Asteraceae","forb","native","elongated appendage","pappus","wind","wind",13.3838,13.3838,216.59960832,0.482803287981859,0.0246060090702948,85,0.157914269,8.8053051,1.3826146,127.482079083325,1,0.0134,0.0956,0.109,0.0788361413223902,0.645268092167337,5,5,0,NA,NA,1,0.099,NA,NA,NA
"combine","Rigiopappus leptocladus","MCL-EE-46","MCL","MCL-EE","Rigiopappus leptocladus","RIGLEP","RIGLEP","Asteraceae","forb","native","elongated appendage","pappus","wind","wind",NA,NA,NA,0.472940813810111,0.031596794081381,11.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,1,0.5647,NA,NA,NA
"combine","Rigiopappus leptocladus","MCL-ML-23","MCL","MCL-ML","Rigiopappus leptocladus","RIGLEP","RIGLEP","Asteraceae","forb","native","elongated appendage","pappus","wind","wind",6.395,6.395,201.60883782,NA,NA,11.35,0.16315934,5.056784889,0.723804667,84.351091470294,1,0.0096,0.0278,0.0374,0.051671399350068,0.316937842219768,5,5,0,NA,NA,1,0.5647,NA,NA,NA
"keep","Salvia carduacea","SS-41","SS","SS","Salvia carduacea","SALCAR","SALCAR","Lamiaceae","forb","native","no appendage","none","animal","animal",28.4,28.4,249.0639575,0.514342766463898,0.0358767521819624,55,0.042483317,2.80732805,1.3914775,1107.15105013713,1,0,0.0652,0.0652,0.046856668541173,2.00631174371408,6,6,1,NA,NA,0,NA,0.3,0.26,0.44
"keep","Salvia columbariae","DW-19","DW","DW","Salvia columbariae","SALCOL","SALCOL","Lamiaceae","forb","native","no appendage","none","adhesive","adhesive",4.9112,4.9112,231.89654518,0.539534040178571,0.0332979910714286,30,0.028040895,1.4845382,0.95719473,1290.52827986691,1,0,0.0338,0.0338,0.0353115191095964,1.16342087277867,6,6,1,NA,NA,0,0.0652,0.32,0.24,0.44
"keep","Schismus barbatus","SD-21","SD","SD","Schismus barbatus","SCHBAR","SCHBAR","Poaceae","grass","invasive","no appendage","none","unassisted","unassisted",0.6889,0.6889,145.50958484,0.412893603936039,0.0313622386223862,7.2025678,0.030064151,0.77107352,0.48746027,35.3991193596826,0.481752560526166,0,0,0.0038,0.00779550710871268,0.633675648800527,1,1,0,1,1,0,0.1157,NA,NA,NA
"keep","Senecio vulgaris","SAC-05","SAC","SAC","Senecio vulgaris","SENVUL","SENVUL","Asteraceae","forb","invasive","elongated appendage","plume","human","animal",2.6665,2.5964,148.08113314,0.505591094386955,0.0320006271558482,27.71091345,0.136812813,2.9424875,0.63369837,918.975358163713,1,0.00988,0.02128,0.03116,0.0491716587498876,0.55503596316651,7,6,0,NA,NA,1,0.2556,NA,NA,NA
"keep","Sesbania herbacea","CBG-21233","CBG","CBG","Sesbania herbacea","SESHER","SESHER","Fabaceae","forb","native","no appendage","none","unassisted","unassisted",74.72,74.72,286.92134042,0.399805501528202,0.0534287302028341,298.7,0.075387494,3.6958352,1.3515944,74.481023453811,0.954442895323409,0.0476,0,0.0476,0.0352176658914834,3.87236101084709,2,2,0,0,0,0,0.0315,0.04,0.41,0.54
"combine","Sidalcea diploscypha","MCL-EE-47","MCL","MCL-EE","Sidalcea diploscypha","SIDDIP","SIDDIP","Malvaceae","forb","native","no appendage","none","unassisted","unassisted",NA,NA,NA,0.436444174757282,0.0274302184466019,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,0.5527,NA,NA,NA
"combine","Sidalcea diploscypha","MCL-ML-30","MCL","MCL-ML","Sidalcea diploscypha","SIDDIP","SIDDIP","Malvaceae","forb","native","no appendage","none","unassisted","unassisted",49.7,49.7,252.79774504,NA,NA,18.8,0.011907247,2.8472112,2.1448255,418.775867893417,0.875052977130376,0.132,0,0.132,0.0615434682215406,2.71700078450801,1,1,1,1,1,1,0.5445,NA,NA,NA
"keep","Silene gallica","MCL-EE-48","MCL","MCL-EE","Silene gallica","SILGAL","SILGAL","Caryophyllaceae","forb","invasive","no appendage","none","human","adhesive",2.6986,2.6986,195.89486242,0.46760621761658,0.028594127806563,32.344375,0.015012493,0.999293615,0.70903315,20.3594675235801,2.41814045528836,0.0234,0,0.0234,0.0330026882382016,1.15711156756021,7,6,0,1,1,1,0.5647,NA,NA,NA
"keep","Sisymbrium altissimum","MD-9","MD","MD","Sisymbrium altissimum","SISALT","SISALT","Brassicaceae","forb","invasive","no appendage","none","human","wind",2.4799,2.4799,189.09555674,0.565666126418152,0.0467455429497569,63.9672390466667,0.02891701,0.9704891,0.62040401,44.6168132925966,1,0.0068,0,0.0068,0.0109605996905146,1.28439678182653,7,5,0,NA,NA,0,0.1233,0.34,0.31,0.35
"keep","Sisymbrium irio","MD-10","MD","MD","Sisymbrium irio","SISIRI","SISIRI","Brassicaceae","forb","invasive","no appendage","none","human","wind",0.9582,0.9582,161.52717282,0.54655321603692,0.0529535621574849,35.6498039333333,0.050031236,0.86856558,0.45644008,79.0501386513189,1,0.0072,0,0.0072,0.0157742501491105,0.8083768016544,7,5,0,NA,NA,0,0.0923,0.23,0.37,0.4
"keep","Sisymbrium orientale","MD-11","MD","MD","Sisymbrium orientale","SISORI","SISORI","Brassicaceae","forb","invasive","no appendage","none","human","wind",2.5547,2.5547,193.19456844,0.564574003276898,0.0394292736209721,54.8026316,0.035916107,0.952763275,0.53177488,81.2296887818622,1,0.0088,0,0.0088,0.0165483559509242,1.57762390683607,7,5,0,NA,NA,0,0.075,NA,NA,NA
"keep","Spergularia platensis","CBG-19518","CBG","CBG","Spergularia platensis","SPEPLA","SPEPLA","Caryophyllaceae","forb","invasive","no appendage","none","unknown","unknown",0.479,0.479,121.92697496,0.438269648959304,0.0339763901832867,12,0.052053052,0.59824672,0.27475031,139.123694074801,1.8770317058947,0.0082,0,0.0082,0.0298452802473635,0.711959136720385,2,2,0,1,1,0,0.1386,NA,NA,NA
